shipment_id,cargo_weight,shipment_priority,shc,customs_status,inspection_required,clearance_type,documentation_status,payment_status,consignee_name,consignee_behavior,staff_availability,truck_availability,packaging_condition,warehouse_load_percentage,flight_delay_hours,arrival_datetime,release_datetime,dwell_time_hours
SHIP_113572,2095.81,Critical,VAL,Under Inspection,0,Automatic,Complete,Paid,MedSupply International,Average,29,Delayed,Good,26.94,3.64,2024-07-25 18:27:00,2024-07-26 23:27:00,29
SHIP_107864,3473.49,Low,EAT,Cleared,0,Manual,Complete,Paid,Secure Freight Systems,Average,23,Delayed,Good,57.52,18.69,2024-07-25 11:40:00,2024-07-26 10:40:00,23
SHIP_118021,259.45,Critical,GEN,Hold,0,Manual,Incomplete,Paid,Global Electronics Pvt Ltd,Delayed Response,74,Delayed,Good,92.48,21.3,2024-07-26 16:58:00,2024-07-28 16:58:00,48
SHIP_103585,2043.68,Low,PER,Hold,0,Automatic,Missing,Overdue,Skyline Traders,Average,42,Available,Good,48.54,9.74,2024-07-26 18:49:00,2024-07-29 19:49:00,73
SHIP_102177,3825.21,Medium,EAT,Hold,1,Manual,Missing,Paid,ABC Pharma Ltd,Cooperative,47,Available,Good,27.85,12.92,2024-07-25 04:56:00,2024-07-28 11:56:00,79
SHIP_114410,3852.23,Medium,DGR,Pending,0,Manual,Incomplete,Paid,ABC Pharma Ltd,Average,53,Available,Good,98.77,23.79,2024-07-26 22:43:00,2024-07-28 15:43:00,41
SHIP_117531,380.7,Medium,PER,Hold,0,Automatic,Complete,Overdue,Prime Retail Imports,Delayed Response,53,Delayed,Good,45.72,6.91,2024-07-27 13:13:00,2024-07-30 11:13:00,70
SHIP_118492,395.26,High,DGR,Pending,0,Automatic,Missing,Overdue,ABC Pharma Ltd,Average,62,Available,Good,73.43,11.16,2024-07-24 20:16:00,2024-07-27 15:16:00,67
SHIP_103149,3432.9,High,AVI,Under Inspection,0,Automatic,Incomplete,Overdue,FreshFoods Exports,Cooperative,82,Available,Needs Repacking,84.83,6.7,2024-07-27 12:21:00,2024-07-31 05:21:00,89
SHIP_115842,4030.0,High,VAL,Under Inspection,0,Automatic,Incomplete,Overdue,ABC Pharma Ltd,Cooperative,66,Available,Good,41.24,5.12,2024-07-28 00:55:00,2024-07-30 09:55:00,57
SHIP_110944,3641.07,High,GEN,Hold,0,Manual,Missing,Paid,MedSupply International,Delayed Response,89,Available,Needs Repacking,83.96,14.88,2024-07-28 14:31:00,2024-07-31 06:31:00,64
SHIP_118944,4816.62,Low,VAL,Pending,0,Automatic,Missing,Paid,AeroTech Solutions,Cooperative,75,Available,Damaged,34.69,11.96,2024-07-24 11:31:00,2024-07-26 16:31:00,53
SHIP_106003,3401.6,High,PER,Pending,0,Manual,Missing,Overdue,AeroTech Solutions,Average,39,Available,Needs Repacking,86.34,4.06,2024-07-28 19:35:00,2024-08-01 01:35:00,78
SHIP_109143,2449.69,High,EAT,Pending,0,Automatic,Incomplete,Overdue,FreshFoods Exports,Delayed Response,38,Not Available,Damaged,40.9,3.52,2024-07-27 20:03:00,2024-07-31 01:03:00,77
SHIP_109755,3542.1,Low,EAT,Under Inspection,0,Automatic,Missing,Pending,MedSupply International,Average,87,Available,Good,89.29,17.03,2024-07-27 19:16:00,2024-07-30 09:16:00,62
SHIP_106268,4034.03,High,GEN,Under Inspection,0,Manual,Missing,Pending,Prime Retail Imports,Average,32,Available,Good,93.05,14.9,2024-07-28 00:19:00,2024-07-30 16:19:00,64
SHIP_118776,4029.78,Critical,VAL,Under Inspection,0,Manual,Complete,Paid,FreshFoods Exports,Delayed Response,38,Available,Good,47.33,12.22,2024-07-26 02:05:00,2024-07-27 02:05:00,24
SHIP_111822,1665.45,High,DGR,Hold,0,Manual,Missing,Overdue,FreshFoods Exports,Average,34,Available,Good,48.86,1.33,2024-07-27 09:54:00,2024-07-30 19:54:00,82
SHIP_112731,787.79,Critical,PER,Pending,1,Manual,Missing,Paid,Secure Freight Systems,Delayed Response,53,Available,Damaged,27.0,16.84,2024-07-23 13:16:00,2024-07-25 18:16:00,53
SHIP_102062,2356.37,Critical,EAT,Pending,0,Automatic,Missing,Paid,AeroTech Solutions,Average,69,Available,Good,36.0,11.27,2024-07-23 05:26:00,2024-07-24 17:26:00,36
SHIP_115308,3392.65,Low,AVI,Pending,1,Automatic,Missing,Paid,Global Electronics Pvt Ltd,Cooperative,91,Available,Good,62.04,19.22,2024-07-25 04:51:00,2024-07-27 11:51:00,55
SHIP_103045,3849.15,Medium,VAL,Under Inspection,1,Automatic,Incomplete,Overdue,Skyline Traders,Average,30,Available,Good,78.96,3.34,2024-07-27 09:58:00,2024-07-30 15:58:00,78
SHIP_100895,3999.82,High,GEN,Hold,0,Manual,Incomplete,Paid,DHL Logistics,Average,84,Available,Good,52.63,2.73,2024-07-27 14:33:00,2024-07-29 15:33:00,49
SHIP_116490,3080.42,Low,GEN,Under Inspection,0,Automatic,Complete,Overdue,FreshFoods Exports,Average,83,Available,Good,84.68,7.72,2024-07-28 07:47:00,2024-07-30 05:47:00,46
SHIP_112735,2873.67,Critical,EAT,Under Inspection,0,Manual,Incomplete,Overdue,FreshFoods Exports,Average,21,Delayed,Needs Repacking,65.07,3.92,2024-07-29 17:55:00,2024-08-01 22:55:00,77
SHIP_104835,3303.43,Low,EAT,Under Inspection,0,Automatic,Complete,Overdue,Secure Freight Systems,Average,20,Available,Good,70.26,4.86,2024-07-27 05:37:00,2024-07-29 01:37:00,44
SHIP_118529,4898.18,Critical,EAT,Under Inspection,1,Manual,Incomplete,Overdue,Global Electronics Pvt Ltd,Cooperative,47,Available,Good,66.55,2.68,2024-07-29 07:20:00,2024-08-01 02:20:00,67
SHIP_116889,3434.26,High,DGR,Under Inspection,1,Automatic,Missing,Pending,Prime Retail Imports,Cooperative,73,Delayed,Good,51.08,20.63,2024-07-28 10:02:00,2024-07-31 04:02:00,66
SHIP_108860,1248.91,Low,GEN,Pending,0,Manual,Missing,Overdue,CargoLink Pvt Ltd,Cooperative,67,Available,Good,69.12,1.6,2024-07-27 13:36:00,2024-07-30 12:36:00,71
SHIP_117393,3937.69,Low,EAT,Cleared,0,Automatic,Complete,Pending,ABC Pharma Ltd,Cooperative,61,Available,Good,66.98,14.55,2024-07-26 19:18:00,2024-07-27 12:18:00,17
SHIP_113701,3667.67,Low,PER,Hold,1,Manual,Complete,Overdue,DHL Logistics,Cooperative,26,Delayed,Damaged,44.62,5.38,2024-07-29 21:50:00,2024-08-03 05:50:00,104
SHIP_115817,2268.99,High,AVI,Under Inspection,0,Manual,Incomplete,Overdue,Global Electronics Pvt Ltd,Average,65,Available,Good,36.86,4.43,2024-07-27 12:57:00,2024-07-29 17:57:00,53
SHIP_119320,4377.68,Low,AVI,Cleared,0,Automatic,Complete,Pending,AeroTech Solutions,Delayed Response,52,Available,Good,87.88,20.99,2024-07-27 09:05:00,2024-07-28 07:05:00,22
SHIP_104513,4593.41,High,AVI,Under Inspection,0,Manual,Complete,Paid,Skyline Traders,Cooperative,33,Available,Good,38.85,4.99,2024-07-27 03:59:00,2024-07-28 00:59:00,21
SHIP_102739,1585.28,Medium,GEN,Pending,0,Manual,Missing,Pending,Global Electronics Pvt Ltd,Delayed Response,68,Available,Damaged,80.31,5.39,2024-07-29 00:36:00,2024-07-31 23:36:00,71
SHIP_117407,3253.4,Critical,PER,Under Inspection,0,Manual,Incomplete,Overdue,FreshFoods Exports,Cooperative,25,Available,Good,70.53,0.95,2024-07-28 13:51:00,2024-07-30 19:51:00,54
SHIP_109356,4223.35,Medium,AVI,Hold,1,Manual,Missing,Paid,MedSupply International,Non-Compliant,27,Delayed,Damaged,65.88,5.84,2024-07-29 07:41:00,2024-08-02 02:41:00,91
SHIP_103624,1089.54,High,EAT,Hold,0,Automatic,Missing,Paid,CargoLink Pvt Ltd,Delayed Response,84,Available,Good,78.94,13.83,2024-07-25 19:05:00,2024-07-27 17:05:00,46
SHIP_101599,1948.33,Medium,GEN,Hold,0,Automatic,Complete,Pending,FreshFoods Exports,Cooperative,98,Available,Good,52.49,7.55,2024-07-28 11:06:00,2024-07-30 09:06:00,46
SHIP_102652,1590.2,Medium,DGR,Pending,1,Manual,Incomplete,Overdue,DHL Logistics,Cooperative,20,Delayed,Good,38.29,21.3,2024-07-29 10:41:00,2024-08-01 18:41:00,80
SHIP_109782,769.82,Critical,DGR,Under Inspection,1,Manual,Missing,Paid,ABC Pharma Ltd,Average,58,Delayed,Good,21.16,14.69,2024-07-28 23:19:00,2024-07-31 08:19:00,57
SHIP_101607,4783.54,Medium,GEN,Under Inspection,1,Automatic,Incomplete,Paid,Global Electronics Pvt Ltd,Average,34,Available,Good,95.98,11.99,2024-07-27 14:30:00,2024-07-29 23:30:00,57
SHIP_110183,2298.83,Low,GEN,Hold,1,Automatic,Complete,Paid,FreshFoods Exports,Average,88,Available,Good,92.02,12.84,2024-07-24 14:35:00,2024-07-26 16:35:00,50
SHIP_104846,2181.11,Critical,VAL,Pending,1,Manual,Incomplete,Paid,AeroTech Solutions,Cooperative,40,Available,Good,91.57,16.98,2024-07-27 18:21:00,2024-07-29 07:21:00,37
SHIP_108717,2812.0,Critical,VAL,Pending,1,Automatic,Missing,Overdue,Skyline Traders,Delayed Response,84,Available,Damaged,48.37,18.72,2024-07-28 16:50:00,2024-08-01 04:50:00,84
SHIP_101205,572.6,Low,AVI,Hold,0,Manual,Missing,Overdue,Global Electronics Pvt Ltd,Cooperative,58,Delayed,Damaged,32.01,15.83,2024-07-30 00:32:00,2024-08-02 23:32:00,95
SHIP_117611,1681.88,Critical,GEN,Cleared,0,Manual,Complete,Overdue,DHL Logistics,Cooperative,90,Not Available,Damaged,77.8,17.74,2024-07-28 02:45:00,2024-07-30 20:45:00,66
SHIP_108463,4757.17,High,AVI,Under Inspection,0,Automatic,Missing,Paid,Prime Retail Imports,Cooperative,73,Available,Damaged,72.14,7.88,2024-07-28 16:22:00,2024-07-30 13:22:00,45
SHIP_110449,1618.3,Medium,VAL,Pending,0,Manual,Incomplete,Pending,MedSupply International,Cooperative,20,Delayed,Good,45.53,18.15,2024-07-28 18:43:00,2024-07-30 19:43:00,49
SHIP_109719,3022.79,Low,AVI,Pending,0,Automatic,Incomplete,Paid,Prime Retail Imports,Average,46,Delayed,Good,22.04,19.26,2024-07-29 03:26:00,2024-07-30 21:26:00,42
SHIP_116120,320.88,Critical,GEN,Under Inspection,0,Automatic,Complete,Paid,AeroTech Solutions,Delayed Response,98,Delayed,Good,99.58,3.75,2024-07-29 06:16:00,2024-07-30 14:16:00,32
SHIP_102267,1128.88,Critical,VAL,Under Inspection,1,Manual,Incomplete,Paid,DHL Logistics,Average,59,Delayed,Good,78.28,14.66,2024-07-29 15:48:00,2024-08-01 03:48:00,60
SHIP_115202,1697.27,Critical,EAT,Hold,0,Manual,Missing,Paid,Global Electronics Pvt Ltd,Non-Compliant,91,Not Available,Good,64.64,21.23,2024-07-27 01:55:00,2024-07-30 20:55:00,91
SHIP_115677,4656.12,Low,GEN,Hold,0,Automatic,Missing,Pending,Global Electronics Pvt Ltd,Average,48,Delayed,Good,27.2,16.48,2024-07-30 12:04:00,2024-08-02 17:04:00,77
SHIP_116185,1444.24,Low,DGR,Pending,0,Manual,Missing,Overdue,AeroTech Solutions,Delayed Response,94,Available,Good,39.43,3.59,2024-07-27 03:29:00,2024-07-30 14:29:00,83
SHIP_107531,4140.28,Low,AVI,Cleared,0,Manual,Complete,Overdue,ABC Pharma Ltd,Cooperative,34,Available,Good,46.9,8.68,2024-07-25 04:15:00,2024-07-26 10:15:00,30
SHIP_109583,704.87,Critical,DGR,Under Inspection,0,Manual,Missing,Paid,FreshFoods Exports,Cooperative,42,Not Available,Good,80.81,9.77,2024-07-30 07:29:00,2024-08-02 07:29:00,72
SHIP_112242,127.16,High,DGR,Cleared,0,Manual,Complete,Paid,ABC Pharma Ltd,Cooperative,66,Available,Good,38.61,21.56,2024-07-28 21:57:00,2024-07-29 03:57:00,6
SHIP_116229,2619.49,Medium,PER,Pending,0,Manual,Incomplete,Paid,Skyline Traders,Delayed Response,86,Available,Good,91.44,18.68,2024-07-28 00:25:00,2024-07-29 05:25:00,29
SHIP_103176,3247.54,Low,PER,Pending,1,Automatic,Complete,Paid,DHL Logistics,Delayed Response,32,Delayed,Damaged,46.43,7.85,2024-07-30 01:52:00,2024-08-01 12:52:00,59
SHIP_106492,1300.39,Low,DGR,Cleared,0,Manual,Complete,Pending,ABC Pharma Ltd,Non-Compliant,98,Available,Good,26.62,8.13,2024-07-27 12:58:00,2024-07-28 05:58:00,17
SHIP_111697,145.4,Critical,GEN,Hold,1,Automatic,Incomplete,Paid,Prime Retail Imports,Average,83,Available,Good,72.57,2.09,2024-07-30 11:44:00,2024-08-01 11:44:00,48
SHIP_107252,4912.28,High,GEN,Pending,0,Manual,Incomplete,Pending,DHL Logistics,Cooperative,45,Available,Good,24.72,16.58,2024-07-29 04:14:00,2024-07-30 15:14:00,35
SHIP_119551,851.35,Low,GEN,Hold,1,Automatic,Incomplete,Paid,Prime Retail Imports,Cooperative,36,Delayed,Good,29.69,10.85,2024-07-29 22:45:00,2024-08-01 19:45:00,69
SHIP_104730,2854.93,High,GEN,Hold,1,Manual,Complete,Overdue,Secure Freight Systems,Average,31,Delayed,Good,62.7,18.13,2024-07-31 04:44:00,2024-08-03 16:44:00,84
SHIP_105354,4613.05,High,PER,Hold,0,Automatic,Missing,Paid,DHL Logistics,Cooperative,54,Not Available,Damaged,53.02,10.83,2024-07-28 05:56:00,2024-07-31 18:56:00,85
SHIP_112983,1924.82,Low,PER,Under Inspection,1,Automatic,Complete,Pending,Secure Freight Systems,Cooperative,89,Not Available,Good,99.06,1.52,2024-07-29 16:57:00,2024-08-01 19:57:00,75
SHIP_114070,1122.53,High,PER,Hold,0,Automatic,Missing,Pending,Global Electronics Pvt Ltd,Delayed Response,46,Available,Good,28.51,6.76,2024-07-30 02:22:00,2024-08-01 16:22:00,62
SHIP_105748,2547.6,Medium,VAL,Hold,0,Automatic,Complete,Overdue,DHL Logistics,Cooperative,34,Not Available,Damaged,69.01,21.73,2024-07-29 20:40:00,2024-08-02 15:40:00,91
SHIP_108529,4657.28,Low,DGR,Hold,0,Automatic,Incomplete,Overdue,MedSupply International,Average,66,Available,Good,55.18,11.1,2024-07-31 05:51:00,2024-08-02 20:51:00,63
SHIP_102920,2134.94,High,AVI,Under Inspection,0,Automatic,Missing,Overdue,MedSupply International,Cooperative,57,Delayed,Damaged,41.02,9.56,2024-07-31 13:54:00,2024-08-04 12:54:00,95
SHIP_116555,4999.77,High,EAT,Under Inspection,0,Automatic,Missing,Paid,ABC Pharma Ltd,Non-Compliant,32,Available,Good,48.92,16.61,2024-07-30 07:02:00,2024-08-01 01:02:00,42
SHIP_112853,4401.05,Critical,AVI,Pending,0,Automatic,Missing,Paid,Secure Freight Systems,Cooperative,63,Delayed,Good,73.22,0.02,2024-07-29 23:28:00,2024-08-01 05:28:00,54
SHIP_117882,3784.3,High,AVI,Pending,0,Automatic,Complete,Overdue,ABC Pharma Ltd,Non-Compliant,87,Available,Good,76.22,9.1,2024-07-27 20:52:00,2024-07-29 12:52:00,40
SHIP_112249,4383.16,Critical,GEN,Hold,0,Automatic,Missing,Overdue,Prime Retail Imports,Cooperative,60,Available,Good,41.51,12.12,2024-07-28 01:59:00,2024-07-31 02:59:00,73
SHIP_111283,4979.62,Low,GEN,Hold,0,Automatic,Missing,Overdue,ABC Pharma Ltd,Average,79,Available,Good,36.82,5.17,2024-07-28 02:33:00,2024-07-31 04:33:00,74
SHIP_105274,3714.38,Medium,VAL,Pending,1,Manual,Missing,Paid,ABC Pharma Ltd,Delayed Response,30,Available,Damaged,86.76,10.75,2024-07-30 03:08:00,2024-08-01 17:08:00,62
SHIP_110434,3337.79,Low,AVI,Pending,0,Manual,Complete,Pending,Global Electronics Pvt Ltd,Average,99,Available,Good,66.35,23.14,2024-07-29 12:38:00,2024-07-30 21:38:00,33
SHIP_103290,807.98,Critical,DGR,Hold,0,Automatic,Incomplete,Paid,MedSupply International,Average,90,Available,Damaged,38.73,5.45,2024-07-29 15:21:00,2024-07-31 15:21:00,48
SHIP_102117,1987.0,Critical,VAL,Pending,0,Manual,Incomplete,Overdue,Secure Freight Systems,Cooperative,55,Available,Good,55.38,11.43,2024-07-30 07:47:00,2024-08-01 05:47:00,46
SHIP_105777,2565.25,High,EAT,Under Inspection,0,Automatic,Incomplete,Pending,ABC Pharma Ltd,Non-Compliant,52,Available,Good,46.65,20.37,2024-07-30 11:31:00,2024-08-01 09:31:00,46
SHIP_107859,2413.94,Medium,EAT,Pending,0,Manual,Incomplete,Overdue,ABC Pharma Ltd,Cooperative,67,Available,Good,41.71,14.96,2024-07-30 22:32:00,2024-08-02 12:32:00,62
SHIP_109389,1152.68,Critical,DGR,Hold,0,Automatic,Complete,Paid,Prime Retail Imports,Average,62,Delayed,Good,34.08,5.18,2024-07-29 19:42:00,2024-07-31 16:42:00,45
SHIP_107231,517.53,Critical,VAL,Hold,1,Automatic,Missing,Overdue,Secure Freight Systems,Cooperative,77,Available,Good,28.74,12.24,2024-07-31 09:56:00,2024-08-04 01:56:00,88
SHIP_115878,4286.69,High,PER,Under Inspection,0,Manual,Missing,Overdue,Skyline Traders,Cooperative,36,Delayed,Good,69.97,3.22,2024-08-01 05:00:00,2024-08-04 07:00:00,74
SHIP_108539,1814.04,High,VAL,Pending,0,Automatic,Missing,Paid,FreshFoods Exports,Average,71,Not Available,Good,59.44,22.97,2024-07-28 03:35:00,2024-07-30 14:35:00,59
SHIP_116785,1059.57,Low,VAL,Hold,0,Manual,Missing,Paid,CargoLink Pvt Ltd,Average,38,Available,Damaged,33.74,1.91,2024-07-28 12:38:00,2024-07-31 12:38:00,72
SHIP_104176,1579.08,High,AVI,Under Inspection,0,Automatic,Missing,Pending,DHL Logistics,Delayed Response,96,Available,Good,73.16,23.63,2024-07-30 15:23:00,2024-08-02 01:23:00,58
SHIP_112451,2296.09,Medium,VAL,Pending,1,Manual,Incomplete,Pending,Skyline Traders,Delayed Response,74,Delayed,Damaged,80.65,13.2,2024-07-31 21:09:00,2024-08-04 01:09:00,76
SHIP_119691,1098.65,Medium,AVI,Under Inspection,0,Manual,Complete,Pending,ABC Pharma Ltd,Average,39,Available,Good,80.98,6.99,2024-07-29 18:15:00,2024-07-31 10:15:00,40
SHIP_101993,1192.52,Critical,AVI,Pending,1,Manual,Incomplete,Overdue,AeroTech Solutions,Cooperative,30,Delayed,Good,47.41,0.55,2024-07-31 04:13:00,2024-08-04 00:13:00,92
SHIP_113790,2775.17,Critical,DGR,Pending,1,Automatic,Incomplete,Paid,Skyline Traders,Delayed Response,80,Not Available,Good,27.15,17.05,2024-07-31 06:30:00,2024-08-02 15:30:00,57
SHIP_101962,421.89,High,DGR,Pending,0,Manual,Incomplete,Paid,Global Electronics Pvt Ltd,Delayed Response,97,Available,Damaged,47.1,17.12,2024-07-30 18:59:00,2024-08-01 09:59:00,39
SHIP_109861,4482.14,High,EAT,Hold,0,Manual,Missing,Pending,AeroTech Solutions,Non-Compliant,59,Not Available,Good,39.33,5.53,2024-08-01 20:20:00,2024-08-06 01:20:00,101
SHIP_114511,4498.81,High,VAL,Hold,1,Automatic,Incomplete,Pending,Prime Retail Imports,Average,55,Available,Good,38.72,21.12,2024-08-01 22:30:00,2024-08-05 04:30:00,78
SHIP_111014,4632.86,Low,VAL,Under Inspection,1,Automatic,Missing,Pending,Skyline Traders,Cooperative,86,Available,Good,29.05,8.1,2024-07-31 20:56:00,2024-08-03 19:56:00,71
SHIP_116054,3692.08,Low,PER,Under Inspection,1,Automatic,Incomplete,Pending,FreshFoods Exports,Average,52,Available,Good,28.08,23.04,2024-07-30 23:10:00,2024-08-02 17:10:00,66
SHIP_100728,1731.32,High,PER,Hold,1,Manual,Complete,Overdue,DHL Logistics,Average,42,Available,Good,72.07,2.79,2024-07-28 19:57:00,2024-07-31 21:57:00,74
SHIP_116031,2028.46,Critical,VAL,Under Inspection,0,Manual,Complete,Paid,Global Electronics Pvt Ltd,Average,52,Delayed,Damaged,48.34,1.0,2024-07-30 14:24:00,2024-08-01 00:24:00,34
SHIP_104339,4225.51,High,AVI,Pending,1,Manual,Incomplete,Overdue,MedSupply International,Cooperative,58,Delayed,Good,30.85,8.14,2024-08-01 00:47:00,2024-08-03 23:47:00,71
SHIP_119035,2447.67,Critical,EAT,Under Inspection,0,Manual,Complete,Paid,AeroTech Solutions,Average,39,Available,Good,69.69,15.03,2024-07-29 20:07:00,2024-07-30 18:07:00,22
SHIP_111055,1314.53,High,GEN,Pending,0,Automatic,Missing,Overdue,DHL Logistics,Cooperative,67,Available,Needs Repacking,97.06,4.02,2024-08-01 22:32:00,2024-08-05 07:32:00,81
SHIP_119724,3785.64,High,DGR,Pending,0,Automatic,Missing,Overdue,CargoLink Pvt Ltd,Cooperative,84,Available,Good,75.34,11.74,2024-07-28 20:41:00,2024-07-31 12:41:00,64
SHIP_111831,307.58,Low,AVI,Cleared,0,Manual,Complete,Pending,Secure Freight Systems,Cooperative,35,Available,Good,55.71,16.38,2024-07-29 17:27:00,2024-07-30 10:27:00,17
SHIP_105709,2923.29,Medium,DGR,Under Inspection,1,Manual,Missing,Pending,FreshFoods Exports,Cooperative,76,Delayed,Good,60.38,0.17,2024-08-01 18:59:00,2024-08-05 04:59:00,82
SHIP_115764,4397.78,Medium,DGR,Under Inspection,0,Manual,Incomplete,Overdue,ABC Pharma Ltd,Cooperative,26,Delayed,Damaged,50.2,18.21,2024-08-01 16:22:00,2024-08-05 04:22:00,84
SHIP_115140,4610.08,Medium,AVI,Under Inspection,0,Manual,Incomplete,Overdue,AeroTech Solutions,Cooperative,31,Available,Good,67.47,4.99,2024-08-01 11:38:00,2024-08-04 09:38:00,70
SHIP_115389,2648.87,Critical,EAT,Hold,0,Automatic,Missing,Paid,Skyline Traders,Average,94,Delayed,Good,25.36,15.56,2024-08-01 06:53:00,2024-08-04 11:53:00,77
SHIP_117685,1702.76,Critical,DGR,Under Inspection,0,Automatic,Missing,Paid,Secure Freight Systems,Cooperative,97,Delayed,Good,76.44,22.62,2024-07-31 03:20:00,2024-08-02 04:20:00,49
SHIP_113344,4707.63,Low,VAL,Hold,1,Automatic,Incomplete,Overdue,CargoLink Pvt Ltd,Cooperative,34,Available,Good,29.45,1.71,2024-08-01 22:11:00,2024-08-04 23:11:00,73
SHIP_119601,4307.03,High,PER,Under Inspection,0,Automatic,Complete,Pending,Global Electronics Pvt Ltd,Average,21,Available,Good,97.83,18.38,2024-07-31 01:55:00,2024-08-01 09:55:00,32
SHIP_106156,3541.79,Low,PER,Hold,0,Automatic,Missing,Paid,AeroTech Solutions,Cooperative,46,Available,Good,59.85,20.13,2024-07-29 21:28:00,2024-08-01 18:28:00,69
SHIP_117741,942.13,Critical,DGR,Pending,0,Automatic,Complete,Pending,Secure Freight Systems,Average,34,Available,Good,62.62,14.57,2024-07-29 23:43:00,2024-07-30 19:43:00,20
SHIP_101300,1211.38,Low,DGR,Pending,0,Automatic,Missing,Pending,ABC Pharma Ltd,Average,23,Delayed,Needs Repacking,94.18,22.37,2024-08-01 20:47:00,2024-08-05 06:47:00,82
SHIP_119005,4159.15,Low,AVI,Pending,0,Manual,Incomplete,Overdue,Skyline Traders,Average,33,Not Available,Good,62.83,16.91,2024-08-02 03:16:00,2024-08-05 12:16:00,81
SHIP_119900,571.52,Medium,EAT,Pending,0,Manual,Incomplete,Overdue,DHL Logistics,Delayed Response,81,Delayed,Good,22.97,13.48,2024-08-01 00:17:00,2024-08-03 14:17:00,62
SHIP_102091,1358.82,Low,PER,Pending,0,Manual,Complete,Paid,FreshFoods Exports,Delayed Response,58,Not Available,Good,80.11,2.01,2024-07-30 03:52:00,2024-07-31 20:52:00,41
SHIP_117299,2396.01,Medium,DGR,Pending,0,Manual,Complete,Pending,Global Electronics Pvt Ltd,Delayed Response,83,Available,Damaged,59.57,21.62,2024-08-01 03:53:00,2024-08-02 22:53:00,43
SHIP_114640,2257.38,Medium,AVI,Under Inspection,0,Manual,Incomplete,Paid,MedSupply International,Cooperative,28,Available,Damaged,53.37,2.71,2024-07-31 22:02:00,2024-08-02 16:02:00,42
SHIP_114234,339.78,Critical,EAT,Pending,1,Manual,Missing,Overdue,AeroTech Solutions,Non-Compliant,85,Available,Good,78.81,22.82,2024-07-30 14:58:00,2024-08-02 18:58:00,76
SHIP_101330,2152.18,Low,VAL,Pending,0,Automatic,Complete,Overdue,MedSupply International,Delayed Response,58,Available,Good,43.86,20.28,2024-07-29 11:06:00,2024-07-31 11:06:00,48
SHIP_105294,2031.29,Low,AVI,Hold,0,Manual,Complete,Pending,Global Electronics Pvt Ltd,Average,92,Available,Good,57.19,19.49,2024-07-31 17:38:00,2024-08-02 23:38:00,54
SHIP_110018,3495.81,Critical,AVI,Pending,1,Manual,Missing,Paid,FreshFoods Exports,Cooperative,38,Available,Damaged,79.92,4.71,2024-07-29 12:19:00,2024-08-01 01:19:00,61
SHIP_115161,3259.53,Medium,DGR,Hold,1,Automatic,Complete,Overdue,AeroTech Solutions,Average,65,Available,Good,61.61,4.84,2024-08-01 08:56:00,2024-08-04 06:56:00,70
SHIP_110060,4782.77,Critical,PER,Pending,0,Manual,Missing,Paid,Prime Retail Imports,Cooperative,56,Available,Good,93.35,21.51,2024-07-28 17:36:00,2024-07-30 12:36:00,43
SHIP_104615,3397.0,High,GEN,Under Inspection,0,Automatic,Missing,Overdue,MedSupply International,Average,20,Delayed,Damaged,83.21,18.77,2024-08-03 08:43:00,2024-08-07 05:43:00,93
